Time;Task-ID;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
2766540;Task-161;POLICY1_IOT;TASK_CONCLUDED;770607;0;2736531;0;1163791
2766789;Task-242;POLICY1_IOT;TASK_CONCLUDED;766725;0;2722746;0;1157929
2767704;Task-146;POLICY1_IOT;TASK_CONCLUDED;771587;0;2740013;0;1165272
2769118;Task-74;POLICY1_IOT;TASK_CONCLUDED;775810;0;2755007;0;1171649
2770199;Task-231;POLICY1_IOT;TASK_CONCLUDED;768044;0;2727429;0;1159921
2776062;Task-65;POLICY1_IOT;TASK_CONCLUDED;778105;0;2763157;0;1175115
2781540;Task-285;POLICY1_IOT;TASK_CONCLUDED;768505;0;2729067;0;1160617
2783511;Task-475;POLICY1_IOT;TASK_CONCLUDED;756854;0;2687692;0;1143021
2785943;Task-438;POLICY1_IOT;TASK_CONCLUDED;759664;0;2697672;0;1147266
2785981;Task-445;POLICY1_IOT;TASK_CONCLUDED;759465;0;2696966;0;1146965
2789825;Task-416;POLICY1_IOT;TASK_CONCLUDED;761755;0;2705097;0;1150423
2796838;Task-41;POLICY1_IOT;TASK_CONCLUDED;784921;0;2787364;0;1185410
2809778;Task-154;POLICY1_IOT;TASK_CONCLUDED;783033;0;2780657;0;1182558
2814794;Task-375;POLICY1_IOT;TASK_CONCLUDED;771009;0;2737960;0;1164399
2822292;Task-460;POLICY1_IOT;TASK_CONCLUDED;768801;0;2730119;0;1161065
2823245;Task-318;POLICY1_IOT;TASK_CONCLUDED;777838;0;2762211;0;1174713
2834155;Task-298;POLICY1_IOT;TASK_CONCLUDED;782336;0;2778183;0;1181505
2835523;Task-198;POLICY1_IOT;TASK_CONCLUDED;788169;0;2798895;0;1190314
2840847;Task-184;POLICY1_IOT;TASK_CONCLUDED;790386;0;2806771;0;1193663
2842546;Task-172;POLICY1_IOT;TASK_CONCLUDED;791351;0;2810197;0;1195120
2843580;Task-84;POLICY1_IOT;TASK_CONCLUDED;796136;0;2827189;0;1202347
2848480;Task-384;POLICY1_IOT;TASK_CONCLUDED;779934;0;2769652;0;1177877
2849494;Task-208;POLICY1_IOT;TASK_CONCLUDED;791624;0;2811165;0;1195532
2854456;Task-142;POLICY1_IOT;TASK_CONCLUDED;796227;0;2827512;0;1202484
2868973;Task-468;POLICY1_IOT;TASK_CONCLUDED;781451;0;2775041;0;1180169
2881521;Task-405;POLICY1_IOT;TASK_CONCLUDED;788310;0;2799397;0;1190527
2888541;Task-16;POLICY1_IOT;TASK_CONCLUDED;812359;0;2884798;0;1226846
2890276;Task-423;POLICY1_IOT;TASK_CONCLUDED;789690;0;2804297;0;1192611
2899005;Task-252;POLICY1_IOT;TASK_CONCLUDED;803335;0;2852755;0;1213219
2903846;Task-241;POLICY1_IOT;TASK_CONCLUDED;805322;0;2859810;0;1216220
2909493;Task-337;POLICY1_IOT;TASK_CONCLUDED;800418;0;2842394;0;1208813
2909996;Task-315;POLICY1_IOT;TASK_CONCLUDED;802429;0;2849536;0;1211850
2914656;Task-398;POLICY1_IOT;TASK_CONCLUDED;797845;0;2833259;0;1204928
2927416;Task-213;POLICY1_IOT;TASK_CONCLUDED;813414;0;2888545;0;1228440
2941639;Task-443;POLICY1_IOT;TASK_CONCLUDED;803347;0;2852795;0;1213236
2944621;Task-106;POLICY1_IOT;TASK_CONCLUDED;823388;0;2923964;0;1243503
2948546;Task-107;POLICY1_IOT;TASK_CONCLUDED;824470;0;2927806;0;1245137
2951932;Task-338;POLICY1_IOT;TASK_CONCLUDED;812326;0;2884682;0;1226797
2952564;Task-450;POLICY1_IOT;TASK_CONCLUDED;805891;0;2861829;0;1217078
2953555;Task-303;POLICY1_IOT;TASK_CONCLUDED;815650;0;2896484;0;1231816
2958285;Task-86;POLICY1_IOT;TASK_CONCLUDED;828301;0;2941411;0;1250923
2958730;Task-440;POLICY1_IOT;TASK_CONCLUDED;808230;0;2870138;0;1220612
2959836;Task-100;POLICY1_IOT;TASK_CONCLUDED;828245;0;2941213;0;1250839
2964136;Task-165;POLICY1_IOT;TASK_CONCLUDED;826169;0;2933840;0;1247703
2967282;Task-237;POLICY1_IOT;TASK_CONCLUDED;823253;0;2923485;0;1243299
2980381;Task-374;POLICY1_IOT;TASK_CONCLUDED;817832;0;2904236;0;1235113
2988561;Task-293;POLICY1_IOT;TASK_CONCLUDED;826359;0;2934514;0;1247990
2993033;Task-54;POLICY1_IOT;TASK_CONCLUDED;839556;0;2981378;0;1267920
2995166;Task-498;POLICY1_IOT;TASK_CONCLUDED;815348;0;2895414;0;1231361
2996816;Task-441;POLICY1_IOT;TASK_CONCLUDED;818921;0;2908101;0;1236757
3001113;Task-220;POLICY1_IOT;TASK_CONCLUDED;833515;0;2959927;0;1258797
3021556;Task-11;POLICY1_IOT;TASK_CONCLUDED;850154;0;3019014;0;1283926
3029328;Task-490;POLICY1_IOT;TASK_CONCLUDED;825366;0;2930989;0;1246491
3033738;Task-150;POLICY1_IOT;TASK_CONCLUDED;846311;0;3005368;0;1278123
3038165;Task-77;POLICY1_IOT;TASK_CONCLUDED;851298;0;3023077;0;1285654
3043158;Task-218;POLICY1_IOT;TASK_CONCLUDED;845448;0;3002301;0;1276818
3044715;Task-211;POLICY1_IOT;TASK_CONCLUDED;846526;0;3006132;0;1278447
3044780;Task-486;POLICY1_IOT;TASK_CONCLUDED;829928;0;2947188;0;1253380
3045015;Task-457;POLICY1_IOT;TASK_CONCLUDED;831646;0;2953288;0;1255974
3058658;Task-276;POLICY1_IOT;TASK_CONCLUDED;846992;0;3007785;0;1279150
3089223;Task-265;POLICY1_IOT;TASK_CONCLUDED;856331;0;3040950;0;1293255
3089508;Task-292;POLICY1_IOT;TASK_CONCLUDED;854790;0;3035478;0;1290928
3090380;Task-436;POLICY1_IOT;TASK_CONCLUDED;845483;0;3002428;0;1276872
3092579;Task-48;POLICY1_IOT;TASK_CONCLUDED;867936;0;3082160;0;1310781
3095842;Task-280;POLICY1_IOT;TASK_CONCLUDED;857307;0;3044416;0;1294729
3096743;Task-432;POLICY1_IOT;TASK_CONCLUDED;847427;0;3009329;0;1279807
3105388;Task-81;POLICY1_IOT;TASK_CONCLUDED;870025;0;3089580;0;1313936
3105480;Task-477;POLICY1_IOT;TASK_CONCLUDED;847456;0;3009432;0;1279851
3114727;Task-347;POLICY1_IOT;TASK_CONCLUDED;857728;0;3045911;0;1295365
3120211;Task-32;POLICY1_IOT;TASK_CONCLUDED;876541;0;3112718;0;1323776
3122039;Task-474;POLICY1_IOT;TASK_CONCLUDED;852253;0;3026468;0;1287096
3123409;Task-145;POLICY1_IOT;TASK_CONCLUDED;871831;0;3095991;0;1316663
3126143;Task-197;POLICY1_IOT;TASK_CONCLUDED;870130;0;3089951;0;1314094
3131509;Task-27;POLICY1_IOT;TASK_CONCLUDED;879999;0;3124996;0;1328998
3131865;Task-108;POLICY1_IOT;TASK_CONCLUDED;876046;0;3110960;0;1323029
3132912;Task-264;POLICY1_IOT;TASK_CONCLUDED;868777;0;3085145;0;1312050
3138336;Task-424;POLICY1_IOT;TASK_CONCLUDED;859441;0;3051995;0;1297952
3138724;Task-407;POLICY1_IOT;TASK_CONCLUDED;860655;0;3056306;0;1299785
3160305;Task-114;POLICY1_IOT;TASK_CONCLUDED;883832;0;3138608;0;1334787
3162581;Task-476;POLICY1_IOT;TASK_CONCLUDED;863597;0;3066752;0;1304228
3163681;Task-456;POLICY1_IOT;TASK_CONCLUDED;865067;0;3071973;0;1306448
3164786;Task-297;POLICY1_IOT;TASK_CONCLUDED;875502;0;3109027;0;1322207
3177049;Task-80;POLICY1_IOT;TASK_CONCLUDED;890241;0;3161370;0;1344467
3178240;Task-244;POLICY1_IOT;TASK_CONCLUDED;882513;0;3133926;0;1332796
3178858;Task-232;POLICY1_IOT;TASK_CONCLUDED;883040;0;3135796;0;1333591
3184047;Task-111;POLICY1_IOT;TASK_CONCLUDED;890668;0;3162884;0;1345111
3184135;Task-286;POLICY1_IOT;TASK_CONCLUDED;881873;0;3131654;0;1331829
3188624;Task-422;POLICY1_IOT;TASK_CONCLUDED;873793;0;3102959;0;1319626
3204304;Task-425;POLICY1_IOT;TASK_CONCLUDED;877985;0;3117846;0;1325957
3214784;Task-221;POLICY1_IOT;TASK_CONCLUDED;893669;0;3173542;0;1349643
3219131;Task-274;POLICY1_IOT;TASK_CONCLUDED;892226;0;3168419;0;1347465
3227483;Task-105;POLICY1_IOT;TASK_CONCLUDED;903069;0;3206924;0;1363840
3235670;Task-71;POLICY1_IOT;TASK_CONCLUDED;907331;0;3222056;0;1370276
3245631;Task-356;POLICY1_IOT;TASK_CONCLUDED;894075;0;3174983;0;1350256
3253819;Task-311;POLICY1_IOT;TASK_CONCLUDED;899638;0;3194740;0;1358659
3258152;Task-485;POLICY1_IOT;TASK_CONCLUDED;890043;0;3160666;0;1344168
3259182;Task-88;POLICY1_IOT;TASK_CONCLUDED;912923;0;3241914;0;1378721
3263247;Task-133;POLICY1_IOT;TASK_CONCLUDED;911762;0;3237791;0;1376967
3264311;Task-462;POLICY1_IOT;TASK_CONCLUDED;893109;0;3171554;0;1348798
3265070;Task-4;POLICY1_IOT;TASK_CONCLUDED;919197;0;3264194;0;1388196
3269439;Task-141;POLICY1_IOT;TASK_CONCLUDED;913105;0;3242561;0;1378996
3273391;Task-251;POLICY1_IOT;TASK_CONCLUDED;908782;0;3227209;0;1372467
3289191;Task-131;POLICY1_IOT;TASK_CONCLUDED;919110;0;3263888;0;1388066
3297852;Task-173;POLICY1_IOT;TASK_CONCLUDED;919532;0;3265385;0;1388702
3306441;Task-62;POLICY1_IOT;TASK_CONCLUDED;927518;0;3293743;0;1400763
3308709;Task-364;POLICY1_IOT;TASK_CONCLUDED;911124;0;3235525;0;1376004
3310845;Task-317;POLICY1_IOT;TASK_CONCLUDED;915190;0;3249966;0;1382145
3316001;Task-437;POLICY1_IOT;TASK_CONCLUDED;909010;0;3228021;0;1372812
3319535;Task-190;POLICY1_IOT;TASK_CONCLUDED;924857;0;3284294;0;1396744
3320127;Task-373;POLICY1_IOT;TASK_CONCLUDED;913663;0;3244543;0;1379839
3328034;Task-87;POLICY1_IOT;TASK_CONCLUDED;932347;0;3310892;0;1408056
3341083;Task-401;POLICY1_IOT;TASK_CONCLUDED;917866;0;3259468;0;1386186
3344395;Task-466;POLICY1_IOT;TASK_CONCLUDED;915486;0;3251015;0;1382591
3345737;Task-326;POLICY1_IOT;TASK_CONCLUDED;924182;0;3281898;0;1395725
3348968;Task-167;POLICY1_IOT;TASK_CONCLUDED;934187;0;3317428;0;1410835
3349673;Task-254;POLICY1_IOT;TASK_CONCLUDED;930154;0;3303105;0;1404744
3352843;Task-302;POLICY1_IOT;TASK_CONCLUDED;928104;0;3295826;0;1401648
3353162;Task-176;POLICY1_IOT;TASK_CONCLUDED;934986;0;3320264;0;1412042
3361990;Task-435;POLICY1_IOT;TASK_CONCLUDED;922053;0;3274337;0;1392510
3364987;Task-473;POLICY1_IOT;TASK_CONCLUDED;920693;0;3269508;0;1390456
3364996;Task-465;POLICY1_IOT;TASK_CONCLUDED;921353;0;3271852;0;1391453
3365387;Task-344;POLICY1_IOT;TASK_CONCLUDED;928451;0;3297058;0;1402172
3371772;Task-13;POLICY1_IOT;TASK_CONCLUDED;948726;0;3369056;0;1432792
3379008;Task-1;POLICY1_IOT;TASK_CONCLUDED;951384;0;3378494;0;1436806
3379144;Task-480;POLICY1_IOT;TASK_CONCLUDED;924469;0;3282918;0;1396159
3391366;Task-278;POLICY1_IOT;TASK_CONCLUDED;940590;0;3340166;0;1420505
3395966;Task-46;POLICY1_IOT;TASK_CONCLUDED;953432;0;3385769;0;1439900
3401449;Task-290;POLICY1_IOT;TASK_CONCLUDED;942824;0;3348099;0;1423879
3417787;Task-76;POLICY1_IOT;TASK_CONCLUDED;958287;0;3403009;0;1447231
3418563;Task-90;POLICY1_IOT;TASK_CONCLUDED;957793;0;3401254;0;1446485
3429737;Task-313;POLICY1_IOT;TASK_CONCLUDED;949009;0;3370061;0;1433219
3434250;Task-116;POLICY1_IOT;TASK_CONCLUDED;960901;0;3412292;0;1451179
3443303;Task-273;POLICY1_IOT;TASK_CONCLUDED;955565;0;3393342;0;1443120
3448463;Task-324;POLICY1_IOT;TASK_CONCLUDED;953296;0;3385285;0;1439694
3450690;Task-455;POLICY1_IOT;TASK_CONCLUDED;945993;0;3359353;0;1428665
3455620;Task-266;POLICY1_IOT;TASK_CONCLUDED;959443;0;3407115;0;1448977
3461060;Task-402;POLICY1_IOT;TASK_CONCLUDED;951565;0;3379140;0;1437080
3461630;Task-61;POLICY1_IOT;TASK_CONCLUDED;971230;0;3448971;0;1466778
3461744;Task-20;POLICY1_IOT;TASK_CONCLUDED;973652;0;3457571;0;1470435
3470350;Task-260;POLICY1_IOT;TASK_CONCLUDED;963919;0;3423009;0;1455737
3474262;Task-6;POLICY1_IOT;TASK_CONCLUDED;977878;0;3472578;0;1476818
3477069;Task-217;POLICY1_IOT;TASK_CONCLUDED;967745;0;3436595;0;1461515
3479454;Task-421;POLICY1_IOT;TASK_CONCLUDED;955766;0;3394057;0;1443424
3485383;Task-250;POLICY1_IOT;TASK_CONCLUDED;968497;0;3439267;0;1462651
3487036;Task-12;POLICY1_IOT;TASK_CONCLUDED;981203;0;3484385;0;1481839
3491861;Task-21;POLICY1_IOT;TASK_CONCLUDED;982052;0;3487404;0;1483123
3503047;Task-222;POLICY1_IOT;TASK_CONCLUDED;974775;0;3461561;0;1472132
3504408;Task-332;POLICY1_IOT;TASK_CONCLUDED;968406;0;3438944;0;1462514
3526262;Task-330;POLICY1_IOT;TASK_CONCLUDED;974688;0;3461251;0;1472000
3529727;Task-156;POLICY1_IOT;TASK_CONCLUDED;985668;0;3500243;0;1488583
3545007;Task-205;POLICY1_IOT;TASK_CONCLUDED;987568;0;3506990;0;1491452
3550497;Task-136;POLICY1_IOT;TASK_CONCLUDED;992499;0;3524500;0;1498899
3554570;Task-255;POLICY1_IOT;TASK_CONCLUDED;987849;0;3507988;0;1491877
3560686;Task-83;POLICY1_IOT;TASK_CONCLUDED;998114;0;3544439;0;1507379
3563554;Task-118;POLICY1_IOT;TASK_CONCLUDED;997227;0;3541289;0;1506039
3564890;Task-410;POLICY1_IOT;TASK_CONCLUDED;980411;0;3481574;0;1480643
3579810;Task-153;POLICY1_IOT;TASK_CONCLUDED;1000028;0;3551237;0;1510270
3584646;Task-30;POLICY1_IOT;TASK_CONCLUDED;1007412;0;3577458;0;1521421
3591330;Task-115;POLICY1_IOT;TASK_CONCLUDED;1005139;0;3569386;0;1517988
3595471;Task-420;POLICY1_IOT;TASK_CONCLUDED;988493;0;3510274;0;1492849
3601771;Task-327;POLICY1_IOT;TASK_CONCLUDED;996277;0;3537916;0;1504605
3611596;Task-10;POLICY1_IOT;TASK_CONCLUDED;1016313;0;3609068;0;1534864
3613596;Task-372;POLICY1_IOT;TASK_CONCLUDED;996471;0;3538606;0;1504898
3614564;Task-91;POLICY1_IOT;TASK_CONCLUDED;1012972;0;3597202;0;1529818
3621624;Task-53;POLICY1_IOT;TASK_CONCLUDED;1016617;0;3610145;0;1535322
3624033;Task-44;POLICY1_IOT;TASK_CONCLUDED;1017773;0;3614253;0;1537069
3625304;Task-223;POLICY1_IOT;TASK_CONCLUDED;1009148;0;3583625;0;1524044
3641146;Task-192;POLICY1_IOT;TASK_CONCLUDED;1015404;0;3605839;0;1533491
3646352;Task-353;POLICY1_IOT;TASK_CONCLUDED;1007089;0;3576310;0;1520933
3647044;Task-463;POLICY1_IOT;TASK_CONCLUDED;1000828;0;3554079;0;1511478
3648858;Task-126;POLICY1_IOT;TASK_CONCLUDED;1020873;0;3625262;0;1541751
3649030;Task-147;POLICY1_IOT;TASK_CONCLUDED;1019719;0;3621161;0;1540007
3652196;Task-72;POLICY1_IOT;TASK_CONCLUDED;1024616;0;3638554;0;1547404
3652568;Task-403;POLICY1_IOT;TASK_CONCLUDED;1005471;0;3570567;0;1518490
3660208;Task-28;POLICY1_IOT;TASK_CONCLUDED;1028836;0;3653539;0;1553777
3663594;Task-122;POLICY1_IOT;TASK_CONCLUDED;1025146;0;3640434;0;1548203
3671724;Task-451;POLICY1_IOT;TASK_CONCLUDED;1008388;0;3580925;0;1522895
3681942;Task-70;POLICY1_IOT;TASK_CONCLUDED;1033007;0;3668351;0;1560076
3687750;Task-433;POLICY1_IOT;TASK_CONCLUDED;1013850;0;3600323;0;1531145
3694411;Task-444;POLICY1_IOT;TASK_CONCLUDED;1015302;0;3605477;0;1533337
3701961;Task-464;POLICY1_IOT;TASK_CONCLUDED;1016253;0;3608856;0;1534774
3725527;Task-304;POLICY1_IOT;TASK_CONCLUDED;1033011;0;3668364;0;1560082
3730841;Task-51;POLICY1_IOT;TASK_CONCLUDED;1047436;0;3719589;0;1581866
3738156;Task-378;POLICY1_IOT;TASK_CONCLUDED;1030844;0;3660668;0;1556808
3738719;Task-195;POLICY1_IOT;TASK_CONCLUDED;1042765;0;3703001;0;1574812
3738762;Task-162;POLICY1_IOT;TASK_CONCLUDED;1044382;0;3708745;0;1577255
3751966;Task-328;POLICY1_IOT;TASK_CONCLUDED;1038526;0;3687950;0;1568411
3755443;Task-331;POLICY1_IOT;TASK_CONCLUDED;1039140;0;3690130;0;1569338
3757832;Task-352;POLICY1_IOT;TASK_CONCLUDED;1038532;0;3687971;0;1568420
3758910;Task-181;POLICY1_IOT;TASK_CONCLUDED;1048994;0;3725124;0;1584220
3760980;Task-310;POLICY1_IOT;TASK_CONCLUDED;1042549;0;3702237;0;1574487
3771517;Task-497;POLICY1_IOT;TASK_CONCLUDED;1034038;0;3672010;0;1561632
3781994;Task-358;POLICY1_IOT;TASK_CONCLUDED;1045024;0;3711024;0;1578224
3796543;Task-394;POLICY1_IOT;TASK_CONCLUDED;1046388;0;3715868;0;1580284
3825222;Task-380;POLICY1_IOT;TASK_CONCLUDED;1055229;0;3747263;0;1593636
3827976;Task-484;POLICY1_IOT;TASK_CONCLUDED;1050716;0;3731238;0;1586821
