Time;Task-ID;Device;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
42454989;Task-393;Device-0;POLICY1_IOT;TASK_CONCLUDED;162198;0;22755107;0;4680780
42683485;Task-461;Device-0;POLICY1_IOT;TASK_CONCLUDED;139591;0;19583603;0;4028394
42761131;Task-406;Device-1;POLICY1_IOT;TASK_CONCLUDED;159859;0;22427023;0;4613292
42907443;Task-289;Device-0;POLICY1_IOT;TASK_CANCELED;202489;0;28407561;0;5843503
42959268;Task-272;Device-1;POLICY1_IOT;TASK_CONCLUDED;209029;0;29325160;0;6032255
42959845;Task-359;Device-0;POLICY1_IOT;TASK_CANCELED;177914;0;24959963;0;5134324
43002649;Task-430;Device-1;POLICY1_IOT;TASK_CONCLUDED;153027;0;21468541;0;4416130
43363025;Task-313;Device-0;POLICY1_IOT;TASK_CONCLUDED;197182;0;27663143;0;5690374
43425300;Task-350;Device-1;POLICY1_IOT;TASK_CONCLUDED;184552;0;25891192;0;5325880
43631776;Task-466;Device-1;POLICY1_IOT;TASK_CONCLUDED;144681;0;20297668;0;4175279
43691677;Task-321;Device-0;POLICY1_IOT;TASK_CONCLUDED;196674;0;27591795;0;5675698
43703219;Task-404;Device-1;POLICY1_IOT;TASK_CONCLUDED;167287;0;23469111;0;4827652
44001938;Task-311;Device-0;POLICY1_IOT;TASK_CONCLUDED;202449;0;28402056;0;5842371
44067782;Task-323;Device-0;POLICY1_IOT;TASK_CONCLUDED;198642;0;27867900;0;5732493
44258278;Task-346;Device-1;POLICY1_IOT;TASK_CONCLUDED;191915;0;26924170;0;5538366
44331963;Task-390;Device-1;POLICY1_IOT;TASK_CONCLUDED;176759;0;24797855;0;5100978
44392873;Task-314;Device-1;POLICY1_IOT;TASK_CONCLUDED;204279;0;28658765;0;5895176
44398312;Task-421;Device-0;POLICY1_IOT;TASK_CONCLUDED;166071;0;23298430;0;4792542
44577225;Task-369;Device-0;POLICY1_IOT;TASK_CANCELED;185879;0;26077343;0;5364172
44583324;Task-292;Device-1;POLICY1_IOT;TASK_CONCLUDED;213478;0;29949216;0;6160625
44607939;Task-479;Device-0;POLICY1_IOT;TASK_CANCELED;146894;0;20608057;0;4239126
44676075;Task-341;Device-0;POLICY1_IOT;TASK_CONCLUDED;196563;0;27576193;0;5672489
44781701;Task-399;Device-0;POLICY1_IOT;TASK_CANCELED;176644;0;24781819;0;5097679
44874255;Task-481;Device-0;POLICY1_IOT;TASK_CONCLUDED;148079;0;20774373;0;4273338
44978339;Task-473;Device-0;POLICY1_IOT;TASK_CONCLUDED;151672;0;21278457;0;4377029
45005087;Task-304;Device-1;POLICY1_IOT;TASK_CONCLUDED;212207;0;29770979;0;6123961
45021441;Task-489;Device-0;POLICY1_IOT;TASK_CANCELED;146277;0;20521559;0;4221333
45068912;Task-419;Device-0;POLICY1_IOT;TASK_CANCELED;171564;0;24069030;0;4951057
45151124;Task-432;Device-1;POLICY1_IOT;TASK_CONCLUDED;167629;0;23517016;0;4837506
45240574;Task-414;Device-1;POLICY1_IOT;TASK_CONCLUDED;174682;0;24506466;0;5041038
45296007;Task-497;Device-0;POLICY1_IOT;TASK_CONCLUDED;145383;0;20396125;0;4195531
45303494;Task-460;Device-1;POLICY1_IOT;TASK_CONCLUDED;158736;0;22269386;0;4580866
45482915;Task-403;Device-0;POLICY1_IOT;TASK_CONCLUDED;180217;0;25283033;0;5200780
45877922;Task-485;Device-0;POLICY1_IOT;TASK_CONCLUDED;153808;0;21578040;0;4438654
46185156;Task-439;Device-0;POLICY1_IOT;TASK_CANCELED;172392;0;24185274;0;4974968
46269229;Task-498;Device-1;POLICY1_IOT;TASK_CONCLUDED;152076;0;21335121;0;4388685
46456775;Task-396;Device-1;POLICY1_IOT;TASK_CONCLUDED;189766;0;26622667;0;5476346
46526523;Task-417;Device-0;POLICY1_IOT;TASK_CONCLUDED;182666;0;25626641;0;5271461
46602960;Task-373;Device-0;POLICY1_IOT;TASK_CONCLUDED;198893;0;27903078;0;5739730
46731702;Task-377;Device-0;POLICY1_IOT;TASK_CONCLUDED;198385;0;27831820;0;5725072
46737410;Task-343;Device-0;POLICY1_IOT;TASK_CONCLUDED;210543;0;29537528;0;6075940
46784138;Task-444;Device-1;POLICY1_IOT;TASK_CONCLUDED;174992;0;24550030;0;5050000
46913379;Task-449;Device-0;POLICY1_IOT;TASK_CANCELED;174019;0;24413497;0;5021914
47036607;Task-435;Device-0;POLICY1_IOT;TASK_CONCLUDED;179887;0;25236725;0;5191254
47144571;Task-476;Device-1;POLICY1_IOT;TASK_CONCLUDED;166156;0;23310463;0;4795018
47173677;Task-452;Device-1;POLICY1_IOT;TASK_CONCLUDED;174918;0;24539569;0;5047848
47232931;Task-455;Device-0;POLICY1_IOT;TASK_CONCLUDED;174158;0;24433049;0;5025936
47247950;Task-409;Device-0;POLICY1_IOT;TASK_CANCELED;190660;0;26748068;0;5502141
47256003;Task-415;Device-0;POLICY1_IOT;TASK_CONCLUDED;188579;0;26456121;0;5442087
47511000;Task-490;Device-1;POLICY1_IOT;TASK_CONCLUDED;163779;0;22976892;0;4726401
47752174;Task-407;Device-0;POLICY1_IOT;TASK_CONCLUDED;194967;0;27352292;0;5626432
47779774;Task-436;Device-1;POLICY1_IOT;TASK_CONCLUDED;184940;0;25945666;0;5337085
47887579;Task-433;Device-0;POLICY1_IOT;TASK_CONCLUDED;186665;0;26187697;0;5386872
48141198;Task-470;Device-1;POLICY1_IOT;TASK_CONCLUDED;175399;0;24607090;0;5061737
48269702;Task-383;Device-0;POLICY1_IOT;TASK_CONCLUDED;207209;0;29069820;0;5979731
48430670;Task-425;Device-0;POLICY1_IOT;TASK_CONCLUDED;193388;0;27130788;0;5580868
48437538;Task-422;Device-1;POLICY1_IOT;TASK_CONCLUDED;194618;0;27303430;0;5616381
48520702;Task-494;Device-1;POLICY1_IOT;TASK_CONCLUDED;169550;0;23786594;0;4892959
49098891;Task-416;Device-1;POLICY1_IOT;TASK_CONCLUDED;201471;0;28264783;0;5814133
49294430;Task-408;Device-1;POLICY1_IOT;TASK_CONCLUDED;205716;0;28860322;0;5936637
49452569;Task-395;Device-0;POLICY1_IOT;TASK_CONCLUDED;211364;0;29652687;0;6099628
49614694;Task-423;Device-0;POLICY1_IOT;TASK_CONCLUDED;202540;0;28414812;0;5844995
49747720;Task-412;Device-1;POLICY1_IOT;TASK_CONCLUDED;207521;0;29113612;0;5988739
50291783;Task-483;Device-0;POLICY1_IOT;TASK_CONCLUDED;185983;0;26091901;0;5367166
50616962;Task-428;Device-1;POLICY1_IOT;TASK_CONCLUDED;208015;0;29182854;0;6002983
51226021;Task-492;Device-1;POLICY1_IOT;TASK_CONCLUDED;189547;0;26591913;0;5470020
51335874;Task-493;Device-0;POLICY1_IOT;TASK_CONCLUDED;189861;0;26635992;0;5479087
51670970;Task-447;Device-0;POLICY1_IOT;TASK_CONCLUDED;208644;0;29271088;0;6021133
51760742;Task-478;Device-1;POLICY1_IOT;TASK_CONCLUDED;198348;0;27826634;0;5724005
52027852;Task-451;Device-0;POLICY1_IOT;TASK_CONCLUDED;209762;0;29427970;0;6053404
52925458;Task-469;Device-0;POLICY1_IOT;TASK_CANCELED;209745;0;29425576;0;6052911
52933826;Task-499;Device-0;POLICY1_IOT;TASK_CANCELED;199113;0;27933944;0;5746079
53082834;Task-462;Device-1;POLICY1_IOT;TASK_CONCLUDED;213474;0;29948726;0;6160524
54468121;Task-496;Device-1;POLICY1_IOT;TASK_CONCLUDED;211231;0;29634013;0;6095787
