Time;Task-ID;Device;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
2415824484;Task-234;Device-1;POLICY1_IOT;TASK_CONCLUDED;106580;0;14952350;0;3075734
2432619940;Task-236;Device-1;POLICY1_IOT;TASK_CONCLUDED;119718;0;16795456;0;3454865
2438551200;Task-237;Device-0;POLICY1_IOT;TASK_CONCLUDED;164749;0;23113047;0;4754409
2458889358;Task-238;Device-1;POLICY1_IOT;TASK_CONCLUDED;187248;0;26269418;0;5403682
2468261314;Task-239;Device-0;POLICY1_IOT;TASK_CANCELED;211773;0;29710114;0;6111441
2479060925;Task-240;Device-1;POLICY1_IOT;TASK_CONCLUDED;143782;0;20171567;0;4149339
2494401468;Task-242;Device-1;POLICY1_IOT;TASK_CONCLUDED;109347;0;15340543;0;3155586
2497237276;Task-241;Device-0;POLICY1_IOT;TASK_CONCLUDED;206540;0;28975962;0;5960424
2520110899;Task-243;Device-0;POLICY1_IOT;TASK_CONCLUDED;163043;0;22873623;0;4705159
2523295830;Task-244;Device-1;POLICY1_IOT;TASK_CONCLUDED;205959;0;28894362;0;5943639
2541908297;Task-245;Device-0;POLICY1_IOT;TASK_CONCLUDED;155371;0;21797398;0;4483777
2548206409;Task-246;Device-1;POLICY1_IOT;TASK_CONCLUDED;177562;0;24910579;0;5124165
2554548454;Task-247;Device-0;POLICY1_IOT;TASK_CONCLUDED;90099;0;12640157;0;2600110
2567396569;Task-249;Device-0;POLICY1_IOT;TASK_CANCELED;91581;0;12848115;0;2642888
2572100522;Task-248;Device-1;POLICY1_IOT;TASK_CONCLUDED;170317;0;23894113;0;4915076
2592848400;Task-250;Device-1;POLICY1_IOT;TASK_CONCLUDED;147890;0;20747878;0;4267888
2617354393;Task-252;Device-1;POLICY1_IOT;TASK_CONCLUDED;174678;0;24505993;0;5040941
2644151711;Task-254;Device-1;POLICY1_IOT;TASK_CONCLUDED;191011;0;26797318;0;5512272
2660830841;Task-256;Device-1;POLICY1_IOT;TASK_CONCLUDED;118888;0;16679130;0;3430937
2686561053;Task-258;Device-1;POLICY1_IOT;TASK_CONCLUDED;183404;0;25730212;0;5292766
2707106329;Task-260;Device-1;POLICY1_IOT;TASK_CONCLUDED;146446;0;20545276;0;4226212
2736373071;Task-262;Device-1;POLICY1_IOT;TASK_CONCLUDED;208613;0;29266742;0;6020239
2762949274;Task-264;Device-1;POLICY1_IOT;TASK_CONCLUDED;189435;0;26576203;0;5466788
2790459062;Task-266;Device-1;POLICY1_IOT;TASK_CONCLUDED;196089;0;27509788;0;5658829
2817693806;Task-268;Device-1;POLICY1_IOT;TASK_CONCLUDED;194129;0;27234744;0;5602252
2839711137;Task-270;Device-1;POLICY1_IOT;TASK_CONCLUDED;156939;0;22017331;0;4529017
2869036297;Task-272;Device-1;POLICY1_IOT;TASK_CONCLUDED;209029;0;29325160;0;6032255
2882490188;Task-274;Device-1;POLICY1_IOT;TASK_CONCLUDED;95899;0;13453891;0;2767497
2893664500;Task-276;Device-1;POLICY1_IOT;TASK_CONCLUDED;79650;0;11174312;0;2298582
